NUM,0,零,,0
NUM,1,一,,0
NUM,2,二,,0
NUM,3,三,,0
NUM,4,四,,0
NUM,5,五,,0
NUM,6,六,,0
NUM,7,七,,0
NUM,8,八,,0
NUM,9,九,,0
NUM,10,十,,0
NUM,11,十一,,0
NUM,12,十二,,0
NUM,13,十三,,0
NUM,14,十四,,0
NUM,15,十五,,0
NUM,16,技能CD,,0
NUM,17,LV.,,0
COMMON,1000,禮物,,0
COMMON,1001,裝扮,,0
COMMON,1002,EXP,,0
COMMON,1003,第,,0
COMMON,1004,梯隊,,0
COMMON,1005,ECHELON,,0
COMMON,1006,確認,,0
COMMON,1007,確定,,0
COMMON,1008,取消,,0
COMMON,1009,返回,,0
COMMON,1010,CANCEL,,0
COMMON,1011,BACK,,0
COMMON,1012,顯示種類,,0
COMMON,1013,ONLYSHOW,,0
COMMON,1014,顯示全部,,0
COMMON,1015,SHOWALL,,0
COMMON,1016,排序方式,,0
COMMON,1017,OrderBy,,0
COMMON,1018,返回基地,,0
COMMON,1019,RETURNTOBASE,,0
COMMON,1020,手槍,,0
COMMON,1021,PISTOL,,0
COMMON,1022,衝鋒槍,,0
COMMON,1023,SUBMACHINEGUN,,0
COMMON,1024,步槍,,0
COMMON,1025,RIFLE,,0
COMMON,1026,突擊步槍,,0
COMMON,1027,ASSAULTRIFLE,,0
COMMON,1028,機槍,,0
COMMON,1029,MACHINEGUN,,0
COMMON,1030,霰彈槍,,0
COMMON,1031,SHOTGUN,,0
COMMON,1032,生命,,0
COMMON,1033,傷害,,0
COMMON,1034,射速,,0
COMMON,1035,命中,,0
COMMON,1036,迴避,,0
COMMON,1037,護甲,,0
COMMON,1038,暴擊,,0
COMMON,1039,穿甲,,0
COMMON,1040,人數,,0
COMMON,1041,核心,,0
COMMON,1042,替代核心,,0
COMMON,1043,EXCHANGECORE,,0
COMMON,1044,鑽石,,0
COMMON,1045,契約,,0
COMMON,1046,人型製造契約,,0
COMMON,1047,快速製造,,0
COMMON,1048,裝備製造契約,,0
COMMON,1049,快速訓練契約,,0
COMMON,1050,人力,,0
COMMON,1051,MANPOWER,,0
COMMON,1052,彈藥,,0
COMMON,1053,AMMUNITION,,0
COMMON,1054,口糧,,0
COMMON,1055,RATION,,0
COMMON,1056,零件,,0
COMMON,1057,PARTS,,0
COMMON,1058,STANDBY,,0
COMMON,1059,STANDINGBY,,0
COMMON,1060,未解鎖,,0
COMMON,1061,鎖定中,,0
COMMON,1062,夜戰,,0
COMMON,1063,晝戰,,0
COMMON,1064,分享,,0
COMMON,1065,清除緩存,,0
COMMON,1066,後解鎖,,0
COMMON,1067,解鎖,,0
COMMON,1068,LV,,0
COMMON,1069,宿舍家飾,,0
COMMON,1070,裝扮,,0
COMMON,1071,模擬作戰點數,,0
COMMON,1072,傷害,,0
COMMON,1073,射速,,0
COMMON,1074,命中,,0
COMMON,1075,迴避,,0
COMMON,1076,暴擊率,,0
COMMON,1077,技能冷卻速度,,0
COMMON,1078,護甲穿透,,0
COMMON,1079,所有槍種,,0
COMMON,1080,手槍,,0
COMMON,1081,衝鋒槍,,0
COMMON,1082,步槍,,0
COMMON,1083,突擊步槍,,0
COMMON,1084,機槍,,0
COMMON,1085,霰彈槍,,0
COMMON,1086,榴彈發射器,,0
COMMON,1087,零,,0
COMMON,1088,一,,0
COMMON,1089,二,,0
COMMON,1090,三,,0
COMMON,1091,四,,0
COMMON,1092,五,,0
COMMON,1093,六,,0
COMMON,1094,七,,0
COMMON,1095,八,,0
COMMON,1096,九,,0
COMMON,1097,光學瞄具,,0
COMMON,1098,全息瞄具,,0
COMMON,1099,紅點瞄具,,0
COMMON,1100,夜戰裝備,,0
COMMON,1101,穿甲彈,,0
COMMON,1102,狀態彈,,0
COMMON,1103,霰彈,,0
COMMON,1104,高速彈,,0
COMMON,1105,晶片,,0
COMMON,1106,外骨骼,,0
COMMON,1107,防彈插板,,0
COMMON,1108,勳章,,0
COMMON,1109,消音器,,0
COMMON,1110,彈鏈箱,,0
COMMON,1111,全部槍種,,0
COMMON,1112,手槍,,0
COMMON,1113,衝鋒槍,,0
COMMON,1114,步槍,,0
COMMON,1115,突擊步槍,,0
COMMON,1116,機槍,,0
COMMON,1117,在,,0
COMMON,1118,個,,0
COMMON,1119,剩餘,,0
COMMON,1120,分鐘,,0
COMMON,1121,小時,,0
COMMON,1122,天,,0
COMMON,1123,剩餘數量,,0
COMMON,1124,剩餘時間,,0
COMMON,1125,不限,,0
COMMON,1126,通關,,0
COMMON,1127,章,,0
COMMON,1128,節,,0
COMMON,1129,解鎖,,0
COMMON,1130,服,,0
COMMON,1131,修復完成,,0
COMMON,1132,指揮經驗,,0
COMMON,1133,額外獲得,,0
